Disease,Group,Strategy,Augmenter,AUC_ROC,AUC_PR,Accuracy,Precision,Recall,Specificity,F1,Len Aug_x,AUC_no_aug,F1_no_aug
PVD,Group_2,G2_50,Aug_2,0.8401,0.5875,0.874193548,0.636363636,0.311111111,0.969811321,0.417910448,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_3,0.8149,0.5588,0.887096774,0.727272727,0.355555556,0.977358491,0.47761194,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_4,0.8288,0.5783,0.870967742,0.619047619,0.288888889,0.969811321,0.393939394,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_5,0.7728,0.475,0.880645161,0.7,0.311111111,0.977358491,0.430769231,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_6,0.8127,0.5473,0.870967742,0.6,0.333333333,0.962264151,0.428571429,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_7,0.7752,0.5261,0.870967742,0.619047619,0.288888889,0.969811321,0.393939394,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_8,0.7881,0.4918,0.880645161,0.653846154,0.377777778,0.966037736,0.478873239,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_9,0.788,0.4483,0.874193548,0.666666667,0.266666667,0.977358491,0.380952381,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_10,0.8378,0.5542,0.887096774,0.708333333,0.377777778,0.973584906,0.492753623,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_11,0.7971,0.4814,0.870967742,0.608695652,0.311111111,0.966037736,0.411764706,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_12,0.7722,0.4651,0.870967742,0.647058824,0.244444444,0.977358491,0.35483871,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_13,0.7566,0.4654,0.858064516,0.529411765,0.2,0.969811321,0.290322581,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_14,0.7702,0.5032,0.880645161,0.7,0.311111111,0.977358491,0.430769231,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_15,0.7689,0.4846,0.874193548,0.636363636,0.311111111,0.969811321,0.417910448,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_16,0.7725,0.5342,0.887096774,0.692307692,0.4,0.969811321,0.507042254,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_17,0.7749,0.4816,0.867741935,0.590909091,0.288888889,0.966037736,0.388059701,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_0,0.7964,0.5263,0.877419355,0.733333333,0.244444444,0.98490566,0.366666667,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_1,0.8066,0.545,0.877419355,0.705882353,0.266666667,0.981132075,0.387096774,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_2,0.8252,0.5936,0.887096774,0.727272727,0.355555556,0.977358491,0.47761194,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_3,0.8347,0.589,0.890322581,0.823529412,0.311111111,0.988679245,0.451612903,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_4,0.8199,0.5441,0.877419355,0.733333333,0.244444444,0.98490566,0.366666667,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_5,0.7997,0.5462,0.887096774,0.857142857,0.266666667,0.99245283,0.406779661,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_6,0.8149,0.5244,0.880645161,0.722222222,0.288888889,0.981132075,0.412698413,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_7,0.7881,0.5158,0.877419355,0.684210526,0.288888889,0.977358491,0.40625,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_8,0.8236,0.5687,0.9,0.888888889,0.355555556,0.99245283,0.507936508,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_9,0.8102,0.5608,0.890322581,0.823529412,0.311111111,0.988679245,0.451612903,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_10,0.8558,0.6086,0.893548387,0.730769231,0.422222222,0.973584906,0.535211268,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_11,0.8251,0.5741,0.893548387,0.833333333,0.333333333,0.988679245,0.476190476,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_12,0.8016,0.5562,0.877419355,0.769230769,0.222222222,0.988679245,0.344827586,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_13,0.8006,0.5472,0.877419355,0.705882353,0.266666667,0.981132075,0.387096774,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_14,0.8134,0.5538,0.883870968,0.8,0.266666667,0.988679245,0.4,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_15,0.8075,0.5551,0.890322581,0.823529412,0.311111111,0.988679245,0.451612903,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_16,0.7988,0.5518,0.877419355,0.705882353,0.266666667,0.981132075,0.387096774,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_17,0.7959,0.566,0.893548387,0.833333333,0.333333333,0.988679245,0.476190476,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_0,0.8368,0.654,0.9,0.888888889,0.355555556,0.99245283,0.507936508,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_1,0.8245,0.6041,0.893548387,0.833333333,0.333333333,0.988679245,0.476190476,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_2,0.8268,0.6713,0.903225806,0.894736842,0.377777778,0.99245283,0.53125,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_3,0.8553,0.657,0.9,0.769230769,0.444444444,0.977358491,0.563380282,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_4,0.8069,0.6168,0.896774194,0.782608696,0.4,0.981132075,0.529411765,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_5,0.797,0.5305,0.887096774,0.777777778,0.311111111,0.98490566,0.444444444,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_6,0.8177,0.5934,0.890322581,0.789473684,0.333333333,0.98490566,0.46875,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_7,0.8037,0.5773,0.887096774,0.8125,0.288888889,0.988679245,0.426229508,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_8,0.8254,0.6214,0.887096774,0.75,0.333333333,0.981132075,0.461538462,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_9,0.8355,0.5872,0.880645161,0.653846154,0.377777778,0.966037736,0.478873239,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_10,0.8756,0.6654,0.893548387,0.714285714,0.444444444,0.969811321,0.547945205,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_11,0.8098,0.5768,0.893548387,0.8,0.355555556,0.98490566,0.492307692,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_12,0.8154,0.5797,0.883870968,0.8,0.266666667,0.988679245,0.4,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_13,0.8147,0.5519,0.874193548,0.666666667,0.266666667,0.977358491,0.380952381,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_14,0.8481,0.5994,0.883870968,0.736842105,0.311111111,0.981132075,0.4375,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_15,0.8064,0.5165,0.887096774,0.777777778,0.311111111,0.98490566,0.444444444,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_16,0.8041,0.539,0.883870968,0.714285714,0.333333333,0.977358491,0.454545455,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_17,0.7945,0.5636,0.890322581,0.761904762,0.355555556,0.981132075,0.484848485,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_0,0.8132,0.6219,0.903225806,0.75862069,0.488888889,0.973584906,0.594594595,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_1,0.7995,0.5986,0.896774194,0.740740741,0.444444444,0.973584906,0.555555556,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_2,0.7726,0.5596,0.890322581,0.72,0.4,0.973584906,0.514285714,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_3,0.8216,0.6183,0.906451613,0.785714286,0.488888889,0.977358491,0.602739726,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_4,0.8052,0.6151,0.896774194,0.740740741,0.444444444,0.973584906,0.555555556,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_5,0.7695,0.531,0.887096774,0.75,0.333333333,0.981132075,0.461538462,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_6,0.7766,0.525,0.880645161,0.666666667,0.355555556,0.969811321,0.463768116,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_7,0.7715,0.5409,0.887096774,0.708333333,0.377777778,0.973584906,0.492753623,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_8,0.7771,0.5403,0.887096774,0.708333333,0.377777778,0.973584906,0.492753623,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_9,0.7842,0.5676,0.893548387,0.772727273,0.377777778,0.981132075,0.507462687,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_10,0.8038,0.5974,0.893548387,0.730769231,0.422222222,0.973584906,0.535211268,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_11,0.7883,0.613,0.909677419,0.814814815,0.488888889,0.981132075,0.611111111,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_12,0.7854,0.5628,0.890322581,0.739130435,0.377777778,0.977358491,0.5,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_13,0.7828,0.5419,0.883870968,0.736842105,0.311111111,0.981132075,0.4375,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_14,0.7737,0.5395,0.883870968,0.714285714,0.333333333,0.977358491,0.454545455,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_15,0.7574,0.5434,0.883870968,0.714285714,0.333333333,0.977358491,0.454545455,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_16,0.7438,0.5398,0.887096774,0.75,0.333333333,0.981132075,0.461538462,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_17,0.7571,0.5594,0.896774194,0.782608696,0.4,0.981132075,0.529411765,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_0,0.843,0.5387,0.870967742,0.619047619,0.288888889,0.969811321,0.393939394,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_1,0.8291,0.5072,0.864516129,0.56,0.311111111,0.958490566,0.4,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_2,0.7997,0.484,0.870967742,0.608695652,0.311111111,0.966037736,0.411764706,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_3,0.8748,0.6466,0.890322581,0.761904762,0.355555556,0.981132075,0.484848485,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_4,0.8265,0.4948,0.870967742,0.647058824,0.244444444,0.977358491,0.35483871,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_5,0.8309,0.5755,0.890322581,0.823529412,0.311111111,0.988679245,0.451612903,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_6,0.8088,0.4927,0.870967742,0.647058824,0.244444444,0.977358491,0.35483871,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_7,0.8051,0.4898,0.870967742,0.631578947,0.266666667,0.973584906,0.375,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_8,0.8694,0.607,0.880645161,0.666666667,0.355555556,0.969811321,0.463768116,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_9,0.8206,0.5482,0.877419355,0.684210526,0.288888889,0.977358491,0.40625,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_10,0.8666,0.6336,0.893548387,0.714285714,0.444444444,0.969811321,0.547945205,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_11,0.8501,0.6224,0.890322581,0.761904762,0.355555556,0.981132075,0.484848485,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_12,0.7982,0.5248,0.874193548,0.6875,0.244444444,0.981132075,0.360655738,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_13,0.8268,0.5489,0.870967742,0.631578947,0.266666667,0.973584906,0.375,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_14,0.8052,0.5096,0.867741935,0.642857143,0.2,0.981132075,0.305084746,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_15,0.8357,0.5458,0.880645161,0.75,0.266666667,0.98490566,0.393442623,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_16,0.8104,0.5299,0.867741935,0.611111111,0.244444444,0.973584906,0.349206349,1585,0.82504,0.4713491
PVD,Group_2,G2_50,Aug_17,0.8248,0.534,0.870967742,0.647058824,0.244444444,0.977358491,0.35483871,1585,0.82504,0.4713491
Gallstones,Group_2,G2_50,Aug_0,0.8008,0.5006,0.874193548,0.722222222,0.276595745,0.980988593,0.4,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_1,0.7878,0.462,0.870967742,0.684210526,0.276595745,0.977186312,0.393939394,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_2,0.7592,0.4076,0.85483871,0.5625,0.191489362,0.97338403,0.285714286,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_3,0.8626,0.727,0.922580645,0.848484848,0.595744681,0.980988593,0.7,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_4,0.8042,0.5259,0.883870968,0.823529412,0.29787234,0.988593156,0.4375,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_5,0.6902,0.3234,0.835483871,0.388888889,0.14893617,0.958174905,0.215384615,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_6,0.7241,0.4117,0.861290323,0.611111111,0.234042553,0.97338403,0.338461538,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_7,0.7169,0.3804,0.848387097,0.5,0.234042553,0.958174905,0.31884058,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_8,0.8096,0.552,0.880645161,0.75,0.319148936,0.980988593,0.447761194,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_9,0.8002,0.4949,0.861290323,0.625,0.212765957,0.977186312,0.317460317,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_10,0.921,0.7956,0.941935484,0.891891892,0.70212766,0.984790875,0.785714286,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_11,0.835,0.5886,0.883870968,0.761904762,0.340425532,0.980988593,0.470588235,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_12,0.6991,0.3483,0.829032258,0.35,0.14893617,0.950570342,0.208955224,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_13,0.7018,0.3502,0.84516129,0.461538462,0.127659574,0.97338403,0.2,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_14,0.6975,0.3486,0.85483871,0.5625,0.191489362,0.97338403,0.285714286,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_15,0.7092,0.3345,0.841935484,0.454545455,0.212765957,0.954372624,0.289855072,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_16,0.6954,0.3254,0.829032258,0.333333333,0.127659574,0.954372624,0.184615385,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_17,0.6552,0.287,0.835483871,0.357142857,0.106382979,0.965779468,0.163934426,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_0,0.8864,0.615,0.893548387,0.733333333,0.468085106,0.969581749,0.571428571,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_1,0.8232,0.5131,0.861290323,0.590909091,0.276595745,0.965779468,0.376811594,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_2,0.7926,0.4457,0.851612903,0.523809524,0.234042553,0.961977186,0.323529412,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_3,0.8881,0.6817,0.896774194,0.75862069,0.468085106,0.97338403,0.578947368,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_4,0.87,0.587,0.877419355,0.655172414,0.404255319,0.961977186,0.5,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_5,0.7535,0.3275,0.841935484,0.4375,0.14893617,0.965779468,0.222222222,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_6,0.8213,0.4653,0.851612903,0.52,0.276595745,0.954372624,0.361111111,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_7,0.8603,0.5371,0.858064516,0.565217391,0.276595745,0.961977186,0.371428571,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_8,0.9272,0.7652,0.925806452,0.852941176,0.617021277,0.980988593,0.716049383,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_9,0.8857,0.6699,0.883870968,0.739130435,0.361702128,0.977186312,0.485714286,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_10,0.9196,0.7463,0.925806452,0.833333333,0.638297872,0.977186312,0.722891566,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_11,0.8937,0.7183,0.896774194,0.8,0.425531915,0.980988593,0.555555556,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_12,0.8734,0.6489,0.880645161,0.666666667,0.425531915,0.961977186,0.519480519,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_13,0.7562,0.3537,0.848387097,0.5,0.14893617,0.97338403,0.229508197,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_14,0.766,0.3539,0.835483871,0.388888889,0.14893617,0.958174905,0.215384615,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_15,0.8513,0.553,0.861290323,0.590909091,0.276595745,0.965779468,0.376811594,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_16,0.823,0.4544,0.861290323,0.611111111,0.234042553,0.97338403,0.338461538,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_17,0.7808,0.4002,0.851612903,0.526315789,0.212765957,0.965779468,0.303030303,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_0,0.8349,0.6526,0.896774194,0.8,0.425531915,0.980988593,0.555555556,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_1,0.8077,0.5625,0.890322581,0.782608696,0.382978723,0.980988593,0.514285714,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_2,0.8365,0.6065,0.893548387,0.818181818,0.382978723,0.984790875,0.52173913,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_3,0.8447,0.5858,0.887096774,0.730769231,0.404255319,0.97338403,0.520547945,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_4,0.8057,0.5446,0.870967742,0.64,0.340425532,0.965779468,0.444444444,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_5,0.752,0.49,0.877419355,0.8,0.255319149,0.988593156,0.387096774,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_6,0.7322,0.4759,0.874193548,0.722222222,0.276595745,0.980988593,0.4,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_7,0.73,0.491,0.874193548,0.7,0.29787234,0.977186312,0.417910448,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_8,0.8565,0.7034,0.903225806,0.869565217,0.425531915,0.988593156,0.571428571,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_9,0.7624,0.5472,0.887096774,0.875,0.29787234,0.992395437,0.444444444,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_10,0.9142,0.7716,0.916129032,0.838709677,0.553191489,0.980988593,0.666666667,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_11,0.8211,0.6311,0.890322581,0.80952381,0.361702128,0.984790875,0.5,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_12,0.7162,0.4483,0.867741935,0.714285714,0.212765957,0.984790875,0.327868852,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_13,0.761,0.5204,0.874193548,0.75,0.255319149,0.984790875,0.380952381,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_14,0.7443,0.4774,0.874193548,0.785714286,0.234042553,0.988593156,0.360655738,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_15,0.7128,0.4365,0.870967742,0.733333333,0.234042553,0.984790875,0.35483871,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_16,0.7564,0.4876,0.870967742,0.666666667,0.29787234,0.97338403,0.411764706,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_17,0.7335,0.4929,0.877419355,0.764705882,0.276595745,0.984790875,0.40625,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_0,0.7406,0.3939,0.864516129,0.631578947,0.255319149,0.97338403,0.363636364,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_1,0.7514,0.3973,0.864516129,0.631578947,0.255319149,0.97338403,0.363636364,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_2,0.7635,0.4013,0.858064516,0.588235294,0.212765957,0.97338403,0.3125,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_3,0.8181,0.5314,0.874193548,0.666666667,0.340425532,0.969581749,0.450704225,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_4,0.786,0.4691,0.874193548,0.681818182,0.319148936,0.97338403,0.434782609,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_5,0.7662,0.3912,0.84516129,0.470588235,0.170212766,0.965779468,0.25,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_6,0.713,0.3024,0.832258065,0.4,0.212765957,0.942965779,0.277777778,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_7,0.742,0.3413,0.838709677,0.428571429,0.191489362,0.954372624,0.264705882,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_8,0.813,0.4867,0.867741935,0.65,0.276595745,0.97338403,0.388059701,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_9,0.7465,0.4203,0.874193548,0.722222222,0.276595745,0.980988593,0.4,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_10,0.8877,0.6056,0.861290323,0.576923077,0.319148936,0.958174905,0.410958904,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_11,0.8931,0.6447,0.887096774,0.730769231,0.404255319,0.97338403,0.520547945,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_12,0.7764,0.4199,0.85483871,0.555555556,0.212765957,0.969581749,0.307692308,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_13,0.7434,0.3775,0.841935484,0.454545455,0.212765957,0.954372624,0.289855072,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_14,0.7518,0.374,0.85483871,0.5625,0.191489362,0.97338403,0.285714286,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_15,0.7642,0.3882,0.848387097,0.5,0.14893617,0.97338403,0.229508197,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_16,0.6883,0.3238,0.85483871,0.555555556,0.212765957,0.969581749,0.307692308,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_17,0.696,0.3173,0.838709677,0.421052632,0.170212766,0.958174905,0.242424242,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_0,0.7463,0.4708,0.877419355,0.714285714,0.319148936,0.977186312,0.441176471,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_1,0.7734,0.516,0.874193548,0.666666667,0.340425532,0.969581749,0.450704225,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_2,0.7763,0.5111,0.887096774,0.8,0.340425532,0.984790875,0.47761194,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_3,0.8527,0.5685,0.870967742,0.652173913,0.319148936,0.969581749,0.428571429,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_4,0.7855,0.5363,0.883870968,0.761904762,0.340425532,0.980988593,0.470588235,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_5,0.7815,0.3928,0.85483871,0.545454545,0.255319149,0.961977186,0.347826087,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_6,0.7045,0.4214,0.858064516,0.571428571,0.255319149,0.965779468,0.352941176,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_7,0.7001,0.4107,0.858064516,0.565217391,0.276595745,0.961977186,0.371428571,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_8,0.7465,0.3889,0.858064516,0.6,0.191489362,0.977186312,0.290322581,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_9,0.8011,0.4907,0.861290323,0.625,0.212765957,0.977186312,0.317460317,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_10,0.914,0.698,0.912903226,0.794117647,0.574468085,0.97338403,0.666666667,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_11,0.827,0.5145,0.864516129,0.647058824,0.234042553,0.977186312,0.34375,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_12,0.6782,0.3172,0.835483871,0.375,0.127659574,0.961977186,0.19047619,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_13,0.6745,0.3208,0.84516129,0.473684211,0.191489362,0.961977186,0.272727273,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_14,0.6999,0.3238,0.835483871,0.4,0.170212766,0.954372624,0.23880597,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_15,0.7512,0.3415,0.858064516,0.578947368,0.234042553,0.969581749,0.333333333,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_16,0.6761,0.2836,0.835483871,0.357142857,0.106382979,0.965779468,0.163934426,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_17,0.7265,0.3628,0.848387097,0.5,0.14893617,0.97338403,0.229508197,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_0,0.7408,0.3859,0.85483871,0.55,0.234042553,0.965779468,0.328358209,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_1,0.7921,0.466,0.861290323,0.611111111,0.234042553,0.97338403,0.338461538,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_2,0.7631,0.4443,0.861290323,0.642857143,0.191489362,0.980988593,0.295081967,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_3,0.8524,0.6311,0.880645161,0.708333333,0.361702128,0.97338403,0.478873239,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_4,0.7736,0.4701,0.870967742,0.733333333,0.234042553,0.984790875,0.35483871,1573,0.77639,0.30025736
Gallstones,Group_2,G2_50,Aug_5,0.7315,0.3468,0.84516129,0.466666667,0.14893617,0.969581749,0.225806452,1573,0.77639,0.30025736
